# BUSCO version is: 5.4.4 
# The lineage dataset is: pseudomonadales_odb10 (Creation date: 2020-03-06, number of genomes: 159, number of BUSCOs: 782)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
207at72274	Missing
68515at72274	Complete	contig00618	1415	1669	+	116.5	68	https://www.orthodb.org/v10?query=68515at72274	Flavinator of succinate dehydrogenase
68549at72274	Complete	contig00081	5964	6239	+	88.7	60	https://www.orthodb.org/v10?query=68549at72274	DNA-binding protein
68645at72274	Duplicated	contig00860	387	710	-	102.7	67	https://www.orthodb.org/v10?query=68645at72274	competence protein ComEA
68645at72274	Duplicated	contig03149	37	366	-	92.0	66	https://www.orthodb.org/v10?query=68645at72274	competence protein ComEA
68678at72274	Complete	contig00185	3180	3446	+	142.3	71	https://www.orthodb.org/v10?query=68678at72274	30S ribosomal protein S17
68814at72274	Complete	contig00214	2768	3076	+	107.2	75	https://www.orthodb.org/v10?query=68814at72274	ribosomal subunit interface protein
68821at72274	Fragmented	contig02558	1	390	+	127.7	79	https://www.orthodb.org/v10?query=68821at72274	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
69323at72274	Complete	contig01174	1055	1321	-	142.0	65	https://www.orthodb.org/v10?query=69323at72274	DNA-directed RNA polymerase subunit omega
69648at72274	Complete	contig02317	564	800	+	156.6	69	https://www.orthodb.org/v10?query=69648at72274	50S ribosomal protein L28
69810at72274	Complete	contig00046	3391	3621	-	151.3	69	https://www.orthodb.org/v10?query=69810at72274	30S ribosomal protein S18
69845at72274	Complete	contig00490	1538	1885	-	106.6	76	https://www.orthodb.org/v10?query=69845at72274	arsenate reductase
70159at72274	Complete	contig00384	773	1219	+	158.9	110	https://www.orthodb.org/v10?query=70159at72274	tol-pal system-associated acyl-CoA thioesterase
70523at72274	Complete	contig02727	129	347	+	153.0	63	https://www.orthodb.org/v10?query=70523at72274	translation initiation factor IF-1
70568at72274	Complete	contig00428	1683	1961	-	135.2	74	https://www.orthodb.org/v10?query=70568at72274	Fis family transcriptional regulator
70696at72274	Complete	contig00068	4388	4588	+	60.3	47	https://www.orthodb.org/v10?query=70696at72274	FeS assembly protein IscX
70800at72274	Complete	contig01132	1201	1557	+	206.4	111	https://www.orthodb.org/v10?query=70800at72274	50S ribosomal protein L20
70881at72274	Complete	contig00024	6365	6673	+	153.2	90	https://www.orthodb.org/v10?query=70881at72274	NADH-quinone oxidoreductase subunit K
70960at72274	Complete	contig00678	1898	2326	+	85.0	82	https://www.orthodb.org/v10?query=70960at72274	DNA polymerase III subunit chi
71312at72274	Complete	contig00083	1025	1399	+	131.8	67	https://www.orthodb.org/v10?query=71312at72274	DUF1653-like domain
71409at72274	Missing
71610at72274	Complete	contig00232	507	758	+	133.3	67	https://www.orthodb.org/v10?query=71610at72274	30S ribosomal protein S16
71747at72274	Complete	contig00654	257	496	-	113.0	59	https://www.orthodb.org/v10?query=71747at72274	BolA family transcriptional regulator
72111at72274	Complete	contig00121	3786	4076	+	115.6	76	https://www.orthodb.org/v10?query=72111at72274	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C
72145at72274	Complete	contig01523	477	677	+	80.8	36	https://www.orthodb.org/v10?query=72145at72274	DNA gyrase inhibitor YacG
72526at72274	Complete	contig01131	1572	1748	-	120.6	53	https://www.orthodb.org/v10?query=72526at72274	Ribosomal protein L30, ferredoxin-like fold domain
72717at72274	Complete	contig00925	694	1020	+	169.5	95	https://www.orthodb.org/v10?query=72717at72274	nucleoid-associated protein
72941at72274	Complete	contig00902	310	585	-	148.1	78	https://www.orthodb.org/v10?query=72941at72274	30S ribosomal protein S20
73068at72274	Complete	contig00454	1622	1858	+	133.1	69	https://www.orthodb.org/v10?query=73068at72274	acyl carrier protein
73124at72274	Complete	contig01132	983	1177	+	123.0	58	https://www.orthodb.org/v10?query=73124at72274	Ribosomal protein L35
73233at72274	Complete	contig00656	1770	2081	-	169.3	95	https://www.orthodb.org/v10?query=73233at72274	50S ribosomal protein L21
73565at72274	Fragmented	contig02317	812	931	+	84.6	36	https://www.orthodb.org/v10?query=73565at72274	50S ribosomal protein L33
73639at72274	Complete	contig02899	268	513	-	115.5	75	https://www.orthodb.org/v10?query=73639at72274	transglycosylase
74051at72274	Complete	contig00185	2986	3177	+	104.2	52	https://www.orthodb.org/v10?query=74051at72274	50S ribosomal protein L29
74382at72274	Complete	contig00269	3370	3591	+	106.7	54	https://www.orthodb.org/v10?query=74382at72274	(2Fe-2S)-binding protein
74488at72274	Complete	contig00580	1813	2118	-	69.0	63	https://www.orthodb.org/v10?query=74488at72274	protein rnfH
